Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
neuroquery6308_combined_tfidf__acid,1.0,-0.0,1.3066815132727578,1.0,0.0,9.825872880071545e-05
neuroquery6308_combined_tfidf__acidosis,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acoustic,1.0,-0.0,0.7130288912997895,0.821221732651375,-0.2259738838429211,0.00012917001519147455
neuroquery6308_combined_tfidf__acoustic processing,1.0,-0.0,0.6415954158864801,1.0,-0.0,7.482022986426117e-06
neuroquery6308_combined_tfidf__acoustic startle reflex,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acoustic trauma,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acquired,1.0,0.0,1.004923132837565,1.0,0.0,0.002160135356446499
neuroquery6308_combined_tfidf__acquired prosopagnosia,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acquisition,1.0,0.0,1.0149625104522149,1.0,0.0,0.002161920710271653
neuroquery6308_combined_tfidf__act,1.0,0.0,0.9721956125113781,1.0,-0.0,0.000353607946251399
neuroquery6308_combined_tfidf__acth,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acting,1.0,-0.0,1.0228744065602071,1.0,0.0,0.0001686420826287923
neuroquery6308_combined_tfidf__action,1.0,0.0,0.9434900527034006,1.0,-0.0,0.0008132435012772408
neuroquery6308_combined_tfidf__action execution,1.0,-0.0,0.8721162003863806,1.0,-0.0,4.0154999845892985e-05
neuroquery6308_combined_tfidf__action initiation,1.0,-0.0,2.394947368421053,1.0,0.0,6.2599248318708345e-06
neuroquery6308_combined_tfidf__action observation,1.0,-0.0,0.8103922225947033,1.0,-0.0,5.8495102353178126e-05
neuroquery6308_combined_tfidf__action perception,1.0,-0.0,0.4270347213463306,0.9724635480947029,-0.03451867829882203,1.6055897495696584e-05
neuroquery6308_combined_tfidf__activation,1.0,0.0,1.001476965798795,0.44554405328601987,0.7628647621424318,0.002354489222277307
