Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
neuroquery6308_combined_tfidf__acquisition,1.0,0.0,1.0087463745950276,1.0,0.0,0.0021340272200502473
neuroquery6308_combined_tfidf__act,1.0,0.0,1.0994915391495745,0.707233325711858,0.3755743997835984,0.0003971809934330119
neuroquery6308_combined_tfidf__acth,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acting,1.0,0.0,1.0675481381720233,1.0,0.0,0.00017480720101645275
neuroquery6308_combined_tfidf__action,1.0,0.0,0.9781707243556069,1.0,-0.0,0.0008373868630240853
neuroquery6308_combined_tfidf__action execution,1.0,-0.0,0.9607725912389118,1.0,-0.0,4.393534961035424e-05
neuroquery6308_combined_tfidf__action initiation,1.0,-0.0,2.2614939759036146,1.0,0.0,5.87079325638085e-06
neuroquery6308_combined_tfidf__action observation,1.0,-0.0,0.8552624510781982,1.0,-0.0,6.131289931677758e-05
neuroquery6308_combined_tfidf__action perception,1.0,-0.0,0.7258304013726938,1.0,-0.0,2.710408560712263e-05
neuroquery6308_combined_tfidf__activation,1.0,0.0,1.002985214241263,0.33132008846004607,0.9714583410397082,0.0023419546423872803
neuroquery6308_combined_tfidf__activation level,1.0,-0.0,1.072555952285965,1.0,0.0,8.053150241840983e-05
neuroquery6308_combined_tfidf__activation patient,1.0,-0.0,0.9514868629685352,1.0,-0.0,1.4250236071400581e-05
neuroquery6308_combined_tfidf__active,1.0,0.0,0.9735577744136703,0.36923819129767893,-0.8979012629622084,0.001190375522093442
neuroquery6308_combined_tfidf__active learning,1.0,-0.0,1.0095955249569708,1.0,0.0,7.862669539795781e-06
neuroquery6308_combined_tfidf__active maintenance,1.0,-0.0,1.2300601522437318,0.990878953677326,0.011431785293608363,4.5933121022861954e-05
neuroquery6308_combined_tfidf__active retrieval,1.0,-0.0,1.390832703507758,0.42622442377914405,0.7956690445538467,2.3052126042180452e-05
neuroquery6308_combined_tfidf__activities,1.0,0.0,0.9633659277057022,0.7698449377566922,-0.2925777304796701,0.0005084478841864568
neuroquery6308_combined_tfidf__activities motor,1.0,-0.0,1.275662215649602,1.0,0.0,3.821069618062376e-06
neuroquery6308_combined_tfidf__activity,1.0,0.0,0.9522700301396831,0.4396027042303752,-0.7728642836892035,0.002147471672536178
neuroquery6308_combined_tfidf__activity motor,1.0,-0.0,0.7972888847810012,1.0,-0.0,4.8081792693951565e-05
neuroquery6308_combined_tfidf__acts,1.0,0.0,1.0454688944392403,1.0,0.0,0.0002025073774106506
neuroquery6308_combined_tfidf__acuities,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acuity,1.0,-0.0,0.821039546375551,1.0,-0.0,0.00010804570054434125
neuroquery6308_combined_tfidf__acupuncture,1.0,-0.0,0.5267127762026305,1.0,-0.0,1.4514796071801988e-05
neuroquery6308_combined_tfidf__acute,1.0,0.0,0.8621171338927508,0.3805880079541521,-0.8768133845578747,0.0002630556473854893
neuroquery6308_combined_tfidf__acute brain injury,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acute stroke,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__ad,1.0,0.0,1.0151942707691861,1.0,0.0,0.00019035870847988135
neuroquery6308_combined_tfidf__adams,0.14536381255048594,-1.456104214961325,3.6366219595362583,0.025392597882591173,2.2353771660911894,2.541699481791748e-05
neuroquery6308_combined_tfidf__adaptation,1.0,0.0,0.8070056620127348,0.1967932499300306,-1.2907417281889706,0.0002836267893307791
neuroquery6308_combined_tfidf__adaptive,1.0,0.0,1.0778765965108315,1.0,0.0,0.0003870051362620077
neuroquery6308_combined_tfidf__adaptive behavior,1.0,-0.0,0.7549241679061737,1.0,-0.0,2.6984498989912145e-05
neuroquery6308_combined_tfidf__adaptive control,1.0,-0.0,0.4976879348379433,1.0,-0.0,7.751927715291614e-06
neuroquery6308_combined_tfidf__add,1.0,0.0,0.8522875873973462,1.0,-0.0,0.00020355198519169006
neuroquery6308_combined_tfidf__addiction,1.0,-0.0,1.1860650624651834,1.0,0.0,0.00018876646102430983
neuroquery6308_combined_tfidf__addictive,0.9013077526767354,-0.12400950068038302,1.4754005583922327,1.0,0.0,7.571833682400624e-05
neuroquery6308_combined_tfidf__addictive behavior,1.0,-0.0,1.5596988247250896,1.0,0.0,3.862072562271893e-05
neuroquery6308_combined_tfidf__addition,1.0,0.0,0.9815237572869145,1.0,-0.0,0.0018253595320824162
neuroquery6308_combined_tfidf__adenoma,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__adhd,1.0,-0.0,0.9331238072310367,1.0,-0.0,0.00013304405737795704
neuroquery6308_combined_tfidf__adherence,1.0,-0.0,1.061716135231996,1.0,0.0,3.773865509369058e-05
neuroquery6308_combined_tfidf__adherence medication,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__adherence treatment,1.0,-0.0,4.181756612247808,1.0,0.0,1.0020698548670088e-05
neuroquery6308_combined_tfidf__adhesion,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__adjustment,1.0,0.0,0.9561819174267655,1.0,-0.0,0.0002816375423455535
neuroquery6308_combined_tfidf__adjustment disorder,1.0,-0.0,1.6246364769422517,1.0,0.0,5.190798635173164e-06
neuroquery6308_combined_tfidf__adolescent,1.0,-0.0,1.0215002268488178,1.0,0.0,0.00017461044986719526
neuroquery6308_combined_tfidf__adolescent behavior,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__adolescent development,1.0,-0.0,1.272905020659005,1.0,0.0,2.0589178439112758e-05
neuroquery6308_combined_tfidf__adolescents,1.0,0.0,1.0790959932300672,1.0,0.0,0.0003633085758338873
neuroquery6308_combined_tfidf__adrenal,1.0,-0.0,0.5937799256174421,0.7987792141513991,-0.2549273468807802,2.2884467915894545e-05
neuroquery6308_combined_tfidf__adrenergic,1.0,-0.0,0.6182999715397022,1.0,-0.0,8.395878369883105e-06
neuroquery6308_combined_tfidf__adrenocorticotropic,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__adult,0.9839765801030557,0.020083728752584802,1.0933062520838353,0.08936065462088395,1.6987799401719008,0.0011516547276845725
neuroquery6308_combined_tfidf__adult children,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__adult offspring,1.0,-0.0,13.590708989805377,1.0,0.0,1.3569695951324082e-05
neuroquery6308_combined_tfidf__adulthood,1.0,0.0,0.8590413482409439,1.0,-0.0,0.00018337907283651544
neuroquery6308_combined_tfidf__advanced,1.0,0.0,0.9031439330220861,1.0,-0.0,0.00026060504273833416
neuroquery6308_combined_tfidf__adverse,1.0,-0.0,1.2383123949562664,1.0,0.0,0.0001478731768525162
neuroquery6308_combined_tfidf__adverse childhood experiences,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__aesthetics,1.0,-0.0,1.334687190689102,1.0,0.0,8.262266241183915e-06
neuroquery6308_combined_tfidf__affect,1.0,0.0,1.020474873326383,1.0,0.0,0.0010906274385403044
neuroquery6308_combined_tfidf__affect perception,1.0,-0.0,0.7207719199080872,1.0,-0.0,7.916232620252291e-06
neuroquery6308_combined_tfidf__affect recognition,1.0,-0.0,1.088512695371397,1.0,0.0,1.9562934786968562e-05
neuroquery6308_combined_tfidf__affective,1.0,0.0,0.969528809514069,1.0,-0.0,0.0007252479182161168
neuroquery6308_combined_tfidf__affective disorder,1.0,-0.0,1.0893516261578104,1.0,0.0,0.00012508174456865972
neuroquery6308_combined_tfidf__affective psychoses,1.0,-0.0,5.274006473655817,1.0,0.0,1.3691215616559815e-05
neuroquery6308_combined_tfidf__affective symptoms,1.0,-0.0,0.7032008631541089,1.0,-0.0,1.207635428742712e-05
neuroquery6308_combined_tfidf__afferent,1.0,-0.0,0.6791809319708334,0.651771871769867,-0.45130204417265807,0.00012531857704727023
neuroquery6308_combined_tfidf__aftereffect,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__afterimages,1.0,-0.0,4.807597737890337,1.0,0.0,6.720230375893828e-06
neuroquery6308_combined_tfidf__age,1.0,0.0,1.0038713483983301,0.15909568028567808,1.4081195253546965,0.0020196732487754764
neuroquery6308_combined_tfidf__age parental,1.0,-0.0,3.0793763288447913,1.0,0.0,1.8447691227943845e-05
neuroquery6308_combined_tfidf__age related macular degeneration,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__ageing,1.0,-0.0,1.2044599360372892,1.0,0.0,3.5837410901017106e-05
neuroquery6308_combined_tfidf__agency,1.0,-0.0,0.9240671999124431,1.0,-0.0,7.196580061887268e-05
neuroquery6308_combined_tfidf__agenesis,1.0,-0.0,2.5209876366345285,1.0,0.0,1.4599121161424525e-05
neuroquery6308_combined_tfidf__agenesis corpus callosum,1.0,-0.0,2.771438695960312,1.0,0.0,6.087738105221469e-06
neuroquery6308_combined_tfidf__agent,1.0,-0.0,1.2042578037026759,1.0,0.0,0.00013514929482484075
neuroquery6308_combined_tfidf__ages,1.0,0.0,1.087835438252947,0.241645513126952,1.1708837366357205,0.00038406387774073787
neuroquery6308_combined_tfidf__aggregate,1.0,-0.0,0.6605447868678189,1.0,-0.0,3.548236414003574e-05
neuroquery6308_combined_tfidf__aggressive,1.0,-0.0,1.1387774780190227,1.0,0.0,0.00011006322401502697
neuroquery6308_combined_tfidf__aging,1.0,0.0,0.8825555552371236,1.0,-0.0,0.0002298146147052218
neuroquery6308_combined_tfidf__aging well,1.0,-0.0,1.1642782001151228,1.0,0.0,7.672355272643202e-06
neuroquery6308_combined_tfidf__agitated,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__agitation,0.5229762864771579,-0.6387642836077809,2.23644578313253,0.698627677663186,0.38717362087549867,3.5281209473442596e-05
neuroquery6308_combined_tfidf__agnosia,1.0,-0.0,1.0234856878636922,1.0,0.0,2.3299393946256088e-05
neuroquery6308_combined_tfidf__agonistic,1.0,-0.0,1.3063158363583725,1.0,0.0,3.912888296500103e-06
neuroquery6308_combined_tfidf__agoraphobia,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__agranular,1.0,-0.0,1.1235562280920184,1.0,0.0,1.8622196415235204e-05
neuroquery6308_combined_tfidf__agranular cortex,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__agranular insular cortex,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__agraphia,1.0,-0.0,0.9323441523349334,1.0,-0.0,8.56430414658765e-06
neuroquery6308_combined_tfidf__agreeableness,1.0,-0.0,0.9366691417758509,1.0,-0.0,1.664693250171712e-05
neuroquery6308_combined_tfidf__aids,1.0,-0.0,1.1295968529742335,1.0,0.0,4.127932267947688e-05
neuroquery6308_combined_tfidf__airway,1.0,-0.0,0.42727742894188603,1.0,-0.0,2.730347528779113e-06
neuroquery6308_combined_tfidf__akathisia,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__akinetic,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__al,1.0,0.0,0.9896085298636617,1.0,-0.0,0.0011738372150369664
neuroquery6308_combined_tfidf__ala,1.0,-0.0,5.864870269459581,1.0,0.0,8.198123363123594e-06
neuroquery6308_combined_tfidf__alba,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__album,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__alcohol,1.0,0.0,1.067395386407392,0.7463344394255704,0.3234764505484825,0.00047340395191332275
neuroquery6308_combined_tfidf__alcohol abstinence,1.0,-0.0,1.702932210770794,1.0,0.0,4.080718204157217e-06
neuroquery6308_combined_tfidf__alcohol abuse,1.0,-0.0,0.8307257633682381,0.9540628756436973,-0.05760549113724118,8.161702895495531e-05
neuroquery6308_combined_tfidf__alcohol addiction,1.0,-0.0,0.6477698143628593,1.0,-0.0,5.691560831646103e-06
neuroquery6308_combined_tfidf__alcohol consumption,1.0,-0.0,0.9379122328730982,1.0,-0.0,3.970599287787568e-05
neuroquery6308_combined_tfidf__alcohol dependence,1.0,-0.0,0.7123136173202529,0.9439839489478693,-0.07026348053793006,3.2858007613279584e-05
neuroquery6308_combined_tfidf__alcohol drinking,1.0,-0.0,2.744531524154872,1.0,0.0,8.768921966214861e-06
neuroquery6308_combined_tfidf__alcohol use disorder,1.0,-0.0,1.113440934568795,1.0,0.0,3.468564550528861e-05
neuroquery6308_combined_tfidf__alert,1.0,-0.0,0.45256774972913333,0.23394494602673876,-1.1902581450884937,2.9461794901983722e-05
neuroquery6308_combined_tfidf__alexander,1.0,-0.0,0.40693869528016097,1.0,-0.0,9.588904532513383e-06
neuroquery6308_combined_tfidf__alexia,1.0,-0.0,1.0268316272718918,1.0,0.0,1.4353416131585804e-05
neuroquery6308_combined_tfidf__alexithymia,1.0,-0.0,0.7411818222022858,1.0,-0.0,1.9388939448436207e-05
neuroquery6308_combined_tfidf__alff,0.971905451396893,-0.035218574139199973,1.4972814988768635,1.0,0.0,9.149194999045285e-05
neuroquery6308_combined_tfidf__alice,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__alien,1.0,-0.0,0.869805375347544,1.0,-0.0,8.510913300670463e-06
neuroquery6308_combined_tfidf__allergic,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__allocortex,1.0,-0.0,1.9631024096385543,1.0,0.0,3.5281209473442605e-06
neuroquery6308_combined_tfidf__allodynia,1.0,-0.0,0.4206648020654045,1.0,-0.0,5.796198699208429e-06
neuroquery6308_combined_tfidf__alone,1.0,0.0,0.9693821447753557,1.0,-0.0,0.0005137524829344096
neuroquery6308_combined_tfidf__alpha,1.0,0.0,0.8523857807467494,0.7703490665351382,-0.2919183322978145,0.00027455449785810374
neuroquery6308_combined_tfidf__als,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__alteration,1.0,0.0,1.026382046451989,0.3207134507081682,0.9929928257478803,0.0006611978138052097
neuroquery6308_combined_tfidf__altered,1.0,0.0,0.9369198107956934,0.14816775476690536,-1.4460336824214457,0.0007229321499404338
neuroquery6308_combined_tfidf__alternating,1.0,0.0,0.8646670097420049,1.0,-0.0,0.0002541643872908678
neuroquery6308_combined_tfidf__altitudinal,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__altruism,1.0,-0.0,0.5219474648965137,1.0,-0.0,8.129791252373777e-06
neuroquery6308_combined_tfidf__altruistic,1.0,-0.0,1.5595076148654936,1.0,0.0,2.9273412494331196e-05
neuroquery6308_combined_tfidf__alveolar,1.0,-0.0,1.263122193869311,1.0,0.0,5.801378501441858e-06
neuroquery6308_combined_tfidf__alveus,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__alzheimer,1.0,0.0,1.0484470700641082,1.0,0.0,0.0002799212809166986
neuroquery6308_combined_tfidf__alzheimer dementia,1.0,-0.0,0.43092491918895093,1.0,-0.0,4.474689981997599e-06
neuroquery6308_combined_tfidf__alzheimer disease,1.0,0.0,1.0693719378906754,1.0,0.0,0.000263085849994576
neuroquery6308_combined_tfidf__amaral,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__amaurosis,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__ambient,1.0,-0.0,0.8915687983219674,1.0,-0.0,2.7773937819295437e-05
neuroquery6308_combined_tfidf__ambiguity,0.14536381255048594,1.456104214961325,1.5609611716285698,0.010998346504631336,2.5427513506492017,0.00018016811627530278
neuroquery6308_combined_tfidf__ambiguous,1.0,0.0,1.178279960523209,0.5953174591496359,0.531146217412952,0.00023623280323519487
neuroquery6308_combined_tfidf__amblyopia,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__ammon,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__ammon horn,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__ammonis,1.0,-0.0,0.6237571645806527,1.0,-0.0,4.359549272976138e-06
neuroquery6308_combined_tfidf__amnesia,1.0,-0.0,1.0508801003269583,0.9580352577683802,0.0526192765655367,4.2389914133147396e-05
neuroquery6308_combined_tfidf__amnestic,1.0,-0.0,0.9331648778211437,1.0,-0.0,4.490900431214614e-05
neuroquery6308_combined_tfidf__amodal,0.5009927657218746,-0.6729285219702686,1.5987425279524268,0.020317825763900208,2.3204263326548626,7.11936714351504e-05
neuroquery6308_combined_tfidf__amphetamine,1.0,-0.0,0.7753339193306413,1.0,-0.0,2.647542213914947e-05
neuroquery6308_combined_tfidf__amygdala,1.0,0.0,0.9299252448801125,1.0,-0.0,0.000836195803887666
neuroquery6308_combined_tfidf__amygdala anterior,1.0,-0.0,0.8095731341656218,1.0,-0.0,7.080895698203957e-05
neuroquery6308_combined_tfidf__amygdala basolateral,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__amygdala central,1.0,-0.0,1.4504194304153504,1.0,0.0,1.621958116377864e-05
neuroquery6308_combined_tfidf__amygdala cortical,1.0,-0.0,1.046987951807229,1.0,0.0,1.3380725370668601e-05
neuroquery6308_combined_tfidf__amygdala hippocampus,1.0,0.0,0.8644239880871801,1.0,-0.0,0.0001498319854799342
neuroquery6308_combined_tfidf__amygdala insula,1.0,-0.0,0.8705627880650116,1.0,-0.0,0.00011056437473930426
neuroquery6308_combined_tfidf__amygdala response,1.0,-0.0,1.0671048544333992,1.0,0.0,0.00016301461022797835
neuroquery6308_combined_tfidf__amygdaloid,1.0,-0.0,0.7556448729963962,1.0,-0.0,1.539132153452508e-05
neuroquery6308_combined_tfidf__amygdaloid complex,1.0,-0.0,1.1334673094945942,1.0,0.0,7.016631876033492e-06
neuroquery6308_combined_tfidf__amyloid,1.0,-0.0,0.9123832608540671,1.0,-0.0,4.4637657171348575e-05
neuroquery6308_combined_tfidf__amyotrophic,1.0,-0.0,0.29819277108433734,1.0,-0.0,3.394141670862833e-06
neuroquery6308_combined_tfidf__amyotrophic lateral sclerosis,1.0,-0.0,0.29819277108433734,1.0,-0.0,3.394141670862833e-06
neuroquery6308_combined_tfidf__anal,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__analgesic,1.0,-0.0,0.563570069752695,0.990878953677326,-0.011431785293608363,3.364938319795642e-05
neuroquery6308_combined_tfidf__analog,1.0,0.0,1.1205646495513557,1.0,0.0,0.00021123550198950283
neuroquery6308_combined_tfidf__analogical,0.5655017883195612,-0.574688792828401,1.9826844785626296,0.09968639000422444,1.6463759082327305,3.0090208578347558e-05
neuroquery6308_combined_tfidf__analogical reasoning,0.22244066123910136,-1.220063876217726,2.9891347868816656,0.019876190367971877,2.32867686976818,2.56668134175377e-05
neuroquery6308_combined_tfidf__analysis,1.0,0.0,1.0024395817951517,1.0,0.0,0.0026721752603471355
neuroquery6308_combined_tfidf__anatomical,1.0,0.0,0.9779183096398071,1.0,-0.0,0.001978199200759881
neuroquery6308_combined_tfidf__anchoring,1.0,-0.0,0.44927963602662396,1.0,-0.0,3.768113917061893e-06
neuroquery6308_combined_tfidf__andrade,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__andreas,1.0,-0.0,1.6866751013600945,1.0,0.0,4.041761467124689e-06
neuroquery6308_combined_tfidf__anesthesia,1.0,-0.0,0.5869741424168434,1.0,-0.0,1.887134460207395e-05
neuroquery6308_combined_tfidf__aneurysm,1.0,-0.0,0.4976879348379433,1.0,-0.0,4.571649678248901e-06
neuroquery6308_combined_tfidf__angel,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__anger,1.0,0.0,1.2008071008497576,1.0,0.0,0.0001870362770362769
neuroquery6308_combined_tfidf__angioma,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__angiopathy,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__angle,1.0,0.0,0.9732507908484276,1.0,-0.0,0.0017644964159516825
neuroquery6308_combined_tfidf__angry,1.0,-0.0,1.0835417190049843,1.0,0.0,0.0001577361240082159
neuroquery6308_combined_tfidf__angular,1.0,0.0,1.0501081727851636,0.004413299083068607,2.8470026800411543,0.0005825380250284945
