Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
neuroquery6308_combined_tfidf__ache,1.0,-0.0,0.5192916757962671,1.0,-0.0,2.5898827688140683e-06
neuroquery6308_combined_tfidf__achievement,1.0,-0.0,0.8477546878608813,1.0,-0.0,8.845056784826195e-05
neuroquery6308_combined_tfidf__acid,1.0,-0.0,0.965625457735156,0.4503126893091084,-0.7548938280847824,7.204586263589679e-05
neuroquery6308_combined_tfidf__acidosis,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acoustic,0.07611634558380365,1.7736784947989082,1.3202074098474244,0.000569787823680279,3.4456025028082293,0.00023729888275372325
neuroquery6308_combined_tfidf__acoustic processing,0.3812987156100499,-0.8755058738451091,1.8318776218616712,0.0936199289730575,1.6766040771608146,2.119596469551149e-05
neuroquery6308_combined_tfidf__acoustic startle reflex,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acoustic trauma,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acquired,1.0,0.0,1.0033707397889597,1.0,0.0,0.0021399740062466813
neuroquery6308_combined_tfidf__acquired prosopagnosia,1.0,-0.0,0.7564195560713768,1.0,-0.0,2.716214041572503e-06
neuroquery6308_combined_tfidf__acquisition,1.0,0.0,0.9905590402555497,0.5997293813030069,-0.5247897161454224,0.002093481228252361
neuroquery6308_combined_tfidf__act,1.0,0.0,0.968303864920311,1.0,-0.0,0.0003494451109786059
neuroquery6308_combined_tfidf__acth,1.0,-0.0,1.9136285784193787,1.0,0.0,9.162154826796803e-06
neuroquery6308_combined_tfidf__acting,1.0,-0.0,0.9837480631398714,1.0,-0.0,0.00016092609734305735
neuroquery6308_combined_tfidf__action,1.0,0.0,0.9942230398762584,1.0,-0.0,0.000850287986739333
neuroquery6308_combined_tfidf__action execution,1.0,-0.0,0.7470175650850556,1.0,-0.0,3.412675798881903e-05
neuroquery6308_combined_tfidf__action initiation,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__action observation,1.0,-0.0,0.8438655111203927,1.0,-0.0,6.043609882800112e-05
neuroquery6308_combined_tfidf__action perception,1.0,-0.0,0.7315594816506811,1.0,-0.0,2.7291033755785964e-05
neuroquery6308_combined_tfidf__activation,0.9945774857472658,0.006796166089127407,1.0346878434281452,6.438516981954447e-07,4.977577005684374,0.0024135929733091394
neuroquery6308_combined_tfidf__activation level,1.0,-0.0,1.0024020193247205,1.0,0.0,7.518972810015226e-05
neuroquery6308_combined_tfidf__activation patient,1.0,-0.0,0.4315486864829969,1.0,-0.0,6.4568366437582645e-06
neuroquery6308_combined_tfidf__active,1.0,0.0,0.9459414147813843,0.39064196285528996,-0.8584537422195518,0.0011554661735151673
neuroquery6308_combined_tfidf__active learning,1.0,-0.0,0.6105386416861827,1.0,-0.0,4.750140984607152e-06
neuroquery6308_combined_tfidf__active maintenance,1.0,-0.0,1.0871822110625557,0.9190275671579067,0.10165872232094261,4.0557640444835055e-05
neuroquery6308_combined_tfidf__active retrieval,1.0,-0.0,0.8410864436513217,1.0,-0.0,1.392667568452016e-05
neuroquery6308_combined_tfidf__activities,1.0,0.0,0.8814718129674981,0.013041027287829994,-2.4826469322863653,0.0004647659778539974
neuroquery6308_combined_tfidf__activities motor,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__activity,1.0,0.0,0.9989613862139646,0.7704487958205136,-0.29178790188582676,0.0022505401542453605
neuroquery6308_combined_tfidf__activity motor,1.0,-0.0,0.5464357578268333,0.45401040886347055,-0.7487458401585017,3.2921134311613255e-05
neuroquery6308_combined_tfidf__acts,1.0,0.0,0.9726654699560818,1.0,-0.0,0.00018821921999801625
neuroquery6308_combined_tfidf__acuities,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acuity,1.0,-0.0,0.9587819387107749,1.0,-0.0,0.0001260474300702808
neuroquery6308_combined_tfidf__acupuncture,1.0,-0.0,0.3185221160278203,1.0,-0.0,8.768946393450019e-06
neuroquery6308_combined_tfidf__acute,1.0,0.0,0.9013224235788989,0.16520071456400032,-1.3877909396150292,0.00027474656196489435
neuroquery6308_combined_tfidf__acute brain injury,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__acute stroke,1.0,-0.0,1.1351316047286264,1.0,0.0,1.0416763013201912e-05
neuroquery6308_combined_tfidf__ad,1.0,-0.0,0.8138067683329555,0.11916715702937133,-1.558278864106164,0.00015244585707649996
neuroquery6308_combined_tfidf__adams,1.0,-0.0,1.0995978966903805,1.0,0.0,7.677691919968018e-06
neuroquery6308_combined_tfidf__adaptation,1.0,0.0,0.8059811474558937,0.015873667150398427,-2.411807335627631,0.0002829868714031118
neuroquery6308_combined_tfidf__adaptive,1.0,0.0,0.8888599852001888,0.8537358060776228,-0.1843539335207897,0.0003188245676797403
neuroquery6308_combined_tfidf__adaptive behavior,1.0,-0.0,0.847840933823327,1.0,-0.0,3.0275836277088154e-05
neuroquery6308_combined_tfidf__adaptive control,1.0,-0.0,0.4514546294158393,1.0,-0.0,7.024856385686633e-06
neuroquery6308_combined_tfidf__add,1.0,0.0,1.0102014187089274,1.0,0.0,0.00024102821821878642
neuroquery6308_combined_tfidf__addiction,1.0,-0.0,0.8965701291858855,0.25671448491456644,-1.1341908890898362,0.00014255134634815646
neuroquery6308_combined_tfidf__addictive,1.0,-0.0,0.8922276600841917,0.9998120326758905,-0.00023558210683892868,4.574435860664988e-05
neuroquery6308_combined_tfidf__addictive behavior,1.0,-0.0,0.8384051970187895,1.0,-0.0,2.0739791374047147e-05
neuroquery6308_combined_tfidf__addition,1.0,0.0,1.0198123150001766,1.0,0.0,0.001894691870015642
neuroquery6308_combined_tfidf__adenoma,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__adhd,1.0,-0.0,0.8464401748653121,0.32005959067644346,-0.9943354332033244,0.00012056554580682666
neuroquery6308_combined_tfidf__adherence,1.0,-0.0,0.9339023199788645,1.0,-0.0,3.316272374408287e-05
neuroquery6308_combined_tfidf__adherence medication,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__adherence treatment,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__adhesion,1.0,-0.0,0.6805367025164457,1.0,-0.0,3.2583034681283747e-06
neuroquery6308_combined_tfidf__adjustment,1.0,0.0,0.943887710838186,0.9740795729337097,-0.03249215399366216,0.00027774169948046766
neuroquery6308_combined_tfidf__adjustment disorder,1.0,-0.0,0.9824759751271905,1.0,-0.0,3.1359610390568875e-06
neuroquery6308_combined_tfidf__adolescent,1.0,-0.0,1.1054256121819055,1.0,0.0,0.0001887695862738188
neuroquery6308_combined_tfidf__adolescent behavior,1.0,-0.0,1.0175644028103046,1.0,0.0,3.856952081518628e-06
neuroquery6308_combined_tfidf__adolescent development,1.0,-0.0,0.9237256106203053,1.0,-0.0,1.4926457206119793e-05
neuroquery6308_combined_tfidf__adolescents,1.0,0.0,1.0378190973141632,1.0,0.0,0.00034906633396466715
neuroquery6308_combined_tfidf__adrenal,1.0,-0.0,0.7181600557558863,0.5160018157658735,-0.6495207856932695,2.765077392812353e-05
neuroquery6308_combined_tfidf__adrenergic,0.8393416521804437,-0.20273565627662327,1.4956327180413924,0.8468429373712756,0.19314815886608105,2.028909176187724e-05
neuroquery6308_combined_tfidf__adrenocorticotropic,1.0,-0.0,1.534567501545163,1.0,0.0,6.428860882357422e-06
neuroquery6308_combined_tfidf__adult,1.0,0.0,0.9749330920684603,1.0,-0.0,0.0010259495666608887
neuroquery6308_combined_tfidf__adult children,1.0,-0.0,2.0949855351976856,1.0,0.0,6.686975745047775e-06
neuroquery6308_combined_tfidf__adult offspring,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__adulthood,1.0,0.0,0.9505618949337453,1.0,-0.0,0.00020271544661593083
neuroquery6308_combined_tfidf__advanced,1.0,0.0,0.8314728583274862,0.45961445088635183,-0.7394818599296609,0.00023968709996658355
neuroquery6308_combined_tfidf__adverse,1.0,-0.0,0.7246954259218763,0.041293351403815653,-2.040572364455404,8.645406946888439e-05
neuroquery6308_combined_tfidf__adverse childhood experiences,1.0,-0.0,3.652795292139555,1.0,0.0,5.100962267055675e-06
neuroquery6308_combined_tfidf__aesthetics,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__affect,1.0,0.0,0.9777081596451381,0.2166243650197382,-1.2355540734752106,0.0010438884225654475
neuroquery6308_combined_tfidf__affect perception,1.0,-0.0,0.6538149655996857,1.0,-0.0,7.1737507514759084e-06
neuroquery6308_combined_tfidf__affect recognition,0.5623675375690395,-0.5793285015600128,1.6456567161352633,0.9016691236251508,0.12355310632261808,2.9546802724075173e-05
neuroquery6308_combined_tfidf__affective,0.08473276009502771,1.723861992508559,1.1596606203504531,0.003923288761554038,2.8842646613685248,0.0008666174293055842
neuroquery6308_combined_tfidf__affective disorder,1.0,-0.0,1.1528475315076283,1.0,0.0,0.00013224170964014277
neuroquery6308_combined_tfidf__affective psychoses,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__affective symptoms,1.0,-0.0,0.9922518554767148,1.0,-0.0,1.7023509894233562e-05
neuroquery6308_combined_tfidf__afferent,1.0,-0.0,0.5867501155719924,0.01921957065972987,-2.3412446022370346,0.00010815681547050692
neuroquery6308_combined_tfidf__aftereffect,1.0,-0.0,0.27221468100657825,1.0,-0.0,2.660947832304839e-06
neuroquery6308_combined_tfidf__afterimages,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__age,1.0,0.0,0.9811607382778932,0.0001012726234045087,-3.8875224505051653,0.0019720319762479657
neuroquery6308_combined_tfidf__age parental,1.0,-0.0,0.9311046823100827,1.0,-0.0,5.572479787539813e-06
