,Cluster ID,X,Y,Z,Peak Stat,Cluster Size (mm3)
0,1,44.0,18.0,-2.0,,8200
1,2,-42.0,18.0,0.0,,22616
2,3,-54.0,-22.0,0.0,3.890591886413094,472
